,article,cateogry ID,FP/FN/TP/TN
6626,217497,No Mapping,TN
6627,25226,No Mapping,TN
6628,25225,No Mapping,TN
6629,217511,No Mapping,TN
6630,217510,No Mapping,TN
6631,217501,No Mapping,TN
6632,217478,No Mapping,TN
6633,21509,No Mapping,TN
6634,23877,No Mapping,TN
6635,217502,No Mapping,TN
6636,217504,No Mapping,TN
6637,217505,No Mapping,TN
6638,217506,No Mapping,TN
6639,35347,No Mapping,TN
6640,35723,No Mapping,TN
6641,217495,No Mapping,TN
6642,217493,No Mapping,TN
6643,217491,No Mapping,TN
6644,36823,No Mapping,TN
6645,36979,No Mapping,TN
6646,50026,No Mapping,TN
6647,217489,No Mapping,TN
6648,38658,No Mapping,TN
6649,38952,No Mapping,TN
6650,217488,No Mapping,TN
6651,217485,No Mapping,TN
6652,217483,No Mapping,TN
6653,217481,No Mapping,TN
6654,217480,No Mapping,TN
6655,217479,No Mapping,TN
6656,49614,No Mapping,TN
6657,57372,No Mapping,TN
6658,57360,No Mapping,TN
6659,141701,No Mapping,TN
6660,85799,No Mapping,TN
6661,217537,No Mapping,TN
6662,85797,No Mapping,TN
6663,138709,No Mapping,TN
6664,139100,No Mapping,TN
6665,139571,No Mapping,TN
6666,139776,No Mapping,TN
6667,80108,No Mapping,TN
6668,136158,No Mapping,TN
6669,142033,No Mapping,TN
6670,80106,No Mapping,TN
6671,142208,No Mapping,TN
6672,151262,No Mapping,TN
6673,80103,No Mapping,TN
6674,80102,No Mapping,TN
6675,80101,No Mapping,TN
6676,85802,No Mapping,TN
6677,134921,No Mapping,TN
6678,190526,No Mapping,TN
6679,110143,No Mapping,TN
6680,110154,No Mapping,TN
6681,110152,No Mapping,TN
6682,110160,No Mapping,TN
6683,110164,No Mapping,TN
6684,110166,No Mapping,TN
6685,110167,No Mapping,TN
6686,110144,No Mapping,TN
6687,110139,No Mapping,TN
6688,134889,No Mapping,TN
6689,120631,No Mapping,TN
6690,120632,No Mapping,TN
6691,120633,No Mapping,TN
6692,110129,No Mapping,TN
6693,134545,No Mapping,TN
6694,134825,No Mapping,TN
6695,85810,No Mapping,TN
6696,80100,No Mapping,TN
6697,80099,No Mapping,TN
6698,80098,No Mapping,TN
6699,57377,No Mapping,TN
6700,172097,No Mapping,TN
6701,172099,No Mapping,TN
6702,190494,No Mapping,TN
6703,57385,No Mapping,TN
6704,57382,No Mapping,TN
6705,57380,No Mapping,TN
6706,190500,No Mapping,TN
6707,57376,No Mapping,TN
6708,80097,No Mapping,TN
6709,190517,No Mapping,TN
6710,190519,No Mapping,TN
6711,110159,No Mapping,TN
6712,57368,No Mapping,TN
6713,190524,No Mapping,TN
6714,57365,No Mapping,TN
6715,190525,No Mapping,TN
6716,172095,No Mapping,TN
6717,71337,No Mapping,TN
6718,71338,No Mapping,TN
6719,172091,No Mapping,TN
6720,151598,No Mapping,TN
6721,152512,No Mapping,TN
6722,152654,No Mapping,TN
6723,157295,No Mapping,TN
6724,158005,No Mapping,TN
6725,172077,No Mapping,TN
6726,71349,No Mapping,TN
6727,172080,No Mapping,TN
6728,71346,No Mapping,TN
6729,71345,No Mapping,TN
6730,71344,No Mapping,TN
6731,172087,No Mapping,TN
6732,71342,No Mapping,TN
6733,172089,No Mapping,TN
6734,71340,No Mapping,TN
6735,138339,No Mapping,TN
6736,217517,capitol AND riot AND trump,TP
6737,217524,capitol AND riot AND trump,TP
6738,217536,capitol AND riot AND trump,TP
6739,217502,capitol AND riot AND trump,FP
6740,217511,capitol AND riot AND trump,FP
6741,217514,capitol AND riot AND trump,TP
6742,217515,capitol AND riot AND trump,TP
6743,217479,capitol AND riot AND trump,FP
6744,217537,capitol AND riot AND trump,TP
6745,217478,capitol AND riot AND trump,FP
6746,217508,capitol AND riot AND trump,FP
6747,217488,capitol AND riot AND trump,FP
6748,217485,capitol AND riot AND trump,FP
6749,190526,No Mapping,TN
6750,110150,No Mapping,TN
6751,142300,No Mapping,TN
6752,217470,No Mapping,TN
6753,35723,No Mapping,TN
6754,156656,No Mapping,TN
6755,110135,No Mapping,TN
6756,85793,No Mapping,TN
6757,214943,No Mapping,TN
6758,39730,No Mapping,TN
6759,217417,No Mapping,TN
6760,57372,No Mapping,TN
6761,214893,No Mapping,TN
6762,80107,No Mapping,TN
6763,80110,No Mapping,TN
6764,80108,No Mapping,TN
6765,85798,No Mapping,TN
6766,85799,No Mapping,TN
6767,80109,No Mapping,TN
6768,85805,No Mapping,TN
6769,85804,No Mapping,TN
6770,80111,No Mapping,TN
6771,85801,No Mapping,TN
6772,85797,No Mapping,TN
6773,80112,No Mapping,TN
6774,85803,No Mapping,TN
6775,85802,No Mapping,TN
6776,80113,No Mapping,TN
6777,217538,No Mapping,FN
6778,80106,No Mapping,TN
6779,80092,No Mapping,TN
6780,71342,No Mapping,TN
6781,71343,No Mapping,TN
6782,71344,No Mapping,TN
6783,71345,No Mapping,TN
6784,71346,No Mapping,TN
6785,71348,No Mapping,TN
6786,71349,No Mapping,TN
6787,71350,No Mapping,TN
6788,78169,No Mapping,TN
6789,78170,No Mapping,TN
6790,78171,No Mapping,TN
6791,80093,No Mapping,TN
6792,80105,No Mapping,TN
6793,80094,No Mapping,TN
6794,80096,No Mapping,TN
6795,80097,No Mapping,TN
6796,80098,No Mapping,TN
6797,80099,No Mapping,TN
6798,80100,No Mapping,TN
6799,80101,No Mapping,TN
6800,85807,No Mapping,TN
6801,80102,No Mapping,TN
6802,80103,No Mapping,TN
6803,80104,No Mapping,TN
6804,85806,No Mapping,TN
6805,110137,No Mapping,TN
6806,85810,No Mapping,TN
6807,85825,No Mapping,TN
6808,110164,No Mapping,TN
6809,110165,No Mapping,TN
6810,110166,No Mapping,TN
6811,110167,No Mapping,TN
6812,110169,No Mapping,TN
6813,110171,No Mapping,TN
6814,110172,No Mapping,TN
6815,110175,No Mapping,TN
6816,110176,No Mapping,TN
6817,120628,No Mapping,TN
6818,120629,No Mapping,TN
6819,120630,No Mapping,TN
6820,120631,No Mapping,TN
6821,120632,No Mapping,TN
6822,120633,No Mapping,TN
6823,120634,No Mapping,TN
6824,120635,No Mapping,TN
6825,120636,No Mapping,TN
6826,120637,No Mapping,TN
6827,120638,No Mapping,TN
6828,120639,No Mapping,TN
6829,110162,No Mapping,TN
6830,110161,No Mapping,TN
6831,110160,No Mapping,TN
6832,110144,No Mapping,TN
6833,85880,No Mapping,TN
6834,110126,No Mapping,TN
6835,110127,No Mapping,TN
6836,110129,No Mapping,TN
6837,110131,No Mapping,TN
6838,110133,No Mapping,TN
6839,110139,No Mapping,TN
6840,110141,No Mapping,TN
6841,110143,No Mapping,TN
6842,110145,No Mapping,TN
6843,110159,No Mapping,TN
6844,110146,No Mapping,TN
6845,110147,No Mapping,TN
6846,110149,No Mapping,TN
6847,110151,No Mapping,TN
6848,110152,No Mapping,TN
6849,110154,No Mapping,TN
6850,110155,No Mapping,TN
6851,110156,No Mapping,TN
6852,110157,No Mapping,TN
6853,71341,No Mapping,TN
6854,57418,No Mapping,TN
6855,71340,No Mapping,TN
6856,38658,No Mapping,TN
6857,25227,No Mapping,TN
6858,26536,No Mapping,TN
6859,35347,No Mapping,TN
6860,35776,No Mapping,TN
6861,35996,No Mapping,TN
6862,36650,No Mapping,TN
6863,36823,No Mapping,TN
6864,36979,No Mapping,TN
6865,37252,No Mapping,TN
6866,37468,No Mapping,TN
6867,38952,No Mapping,TN
6868,43318,No Mapping,TN
6869,39167,No Mapping,TN
6870,39232,No Mapping,TN
6871,39516,No Mapping,TN
6872,39520,No Mapping,TN
6873,40543,No Mapping,TN
6874,40608,No Mapping,TN
6875,40617,No Mapping,TN
6876,40754,No Mapping,TN
6877,40854,No Mapping,TN
6878,42951,No Mapping,TN
6879,25226,No Mapping,TN
6880,25225,No Mapping,TN
6881,23888,No Mapping,TN
6882,23884,No Mapping,TN
6883,21448,No Mapping,TN
6884,21454,No Mapping,TN
6885,21455,No Mapping,TN
6886,21474,No Mapping,TN
6887,21485,No Mapping,TN
6888,21489,No Mapping,TN
6889,21499,No Mapping,TN
6890,21500,No Mapping,TN
6891,21502,No Mapping,TN
6892,21504,No Mapping,TN
6893,21506,No Mapping,TN
6894,21508,No Mapping,TN
6895,21509,No Mapping,TN
6896,21510,No Mapping,TN
6897,21511,No Mapping,TN
6898,21512,No Mapping,TN
6899,22918,No Mapping,TN
6900,23811,No Mapping,TN
6901,23872,No Mapping,TN
6902,23877,No Mapping,TN
6903,23878,No Mapping,TN
6904,42970,No Mapping,TN
6905,43447,No Mapping,TN
6906,71339,No Mapping,TN
6907,57378,No Mapping,TN
6908,57362,No Mapping,TN
6909,57364,No Mapping,TN
6910,57365,No Mapping,TN
6911,57366,No Mapping,TN
6912,57368,No Mapping,TN
6913,57369,No Mapping,TN
6914,57373,No Mapping,TN
6915,57375,No Mapping,TN
6916,57376,No Mapping,TN
6917,57377,No Mapping,TN
6918,57379,No Mapping,TN
6919,43672,No Mapping,TN
6920,57380,No Mapping,TN
6921,57382,No Mapping,TN
6922,57385,No Mapping,TN
6923,57410,No Mapping,TN
6924,134825,No Mapping,TN
6925,57441,No Mapping,TN
6926,71335,No Mapping,TN
6927,71336,No Mapping,TN
6928,71337,No Mapping,TN
6929,71338,No Mapping,TN
6930,57360,No Mapping,TN
6931,50026,No Mapping,TN
6932,49614,No Mapping,TN
6933,49480,No Mapping,TN
6934,43849,No Mapping,TN
6935,44040,No Mapping,TN
6936,44642,No Mapping,TN
6937,44928,No Mapping,TN
6938,44993,No Mapping,TN
6939,46175,No Mapping,TN
6940,46560,No Mapping,TN
6941,46896,No Mapping,TN
6942,47017,No Mapping,TN
6943,47078,No Mapping,TN
6944,47403,No Mapping,TN
6945,47979,No Mapping,TN
6946,48306,No Mapping,TN
6947,48388,No Mapping,TN
6948,48785,No Mapping,TN
6949,48813,No Mapping,TN
6950,48823,No Mapping,TN
6951,48914,No Mapping,TN
6952,49198,No Mapping,TN
6953,49416,No Mapping,TN
6954,49458,No Mapping,TN
6955,134545,No Mapping,TN
6956,138339,No Mapping,TN
6957,134889,No Mapping,TN
6958,217459,No Mapping,TN
6959,217449,No Mapping,TN
6960,217450,No Mapping,TN
6961,217451,No Mapping,TN
6962,217452,No Mapping,TN
6963,217453,No Mapping,TN
6964,217454,No Mapping,TN
6965,217455,No Mapping,TN
6966,217456,No Mapping,TN
6967,217457,No Mapping,TN
6968,217458,No Mapping,TN
6969,217460,No Mapping,TN
6970,134921,No Mapping,TN
6971,217461,No Mapping,TN
6972,217462,No Mapping,TN
6973,217463,No Mapping,TN
6974,217464,No Mapping,TN
6975,217465,No Mapping,TN
6976,217466,No Mapping,TN
6977,217467,No Mapping,TN
6978,217468,No Mapping,TN
6979,217469,No Mapping,TN
6980,217471,No Mapping,TN
6981,217448,No Mapping,TN
6982,217447,No Mapping,TN
6983,217446,No Mapping,TN
6984,217445,No Mapping,TN
6985,217424,No Mapping,TN
6986,217425,No Mapping,TN
6987,217426,No Mapping,TN
6988,217427,No Mapping,TN
6989,217428,No Mapping,TN
6990,217429,No Mapping,TN
6991,217430,No Mapping,TN
6992,217431,No Mapping,TN
6993,217432,No Mapping,TN
6994,217433,No Mapping,TN
6995,217434,No Mapping,TN
6996,217435,No Mapping,TN
6997,217436,No Mapping,TN
6998,217437,No Mapping,TN
6999,217438,No Mapping,TN
7000,217439,No Mapping,TN
7001,217440,No Mapping,TN
7002,217441,No Mapping,TN
7003,217442,No Mapping,TN
7004,217443,No Mapping,TN
7005,217444,No Mapping,TN
7006,217472,No Mapping,TN
7007,217473,No Mapping,TN
7008,217474,No Mapping,TN
7009,217506,No Mapping,TN
7010,217509,No Mapping,TN
7011,217510,No Mapping,TN
7012,217512,No Mapping,TN
7013,217513,No Mapping,TN
7014,217516,No Mapping,FN
7015,217518,No Mapping,FN
7016,217519,No Mapping,FN
7017,217520,No Mapping,FN
7018,217521,No Mapping,FN
7019,217522,No Mapping,FN
7020,217523,No Mapping,FN
7021,217525,No Mapping,FN
7022,217526,No Mapping,FN
7023,217528,No Mapping,FN
7024,217529,No Mapping,FN
7025,217530,No Mapping,FN
7026,217531,No Mapping,FN
7027,217532,No Mapping,FN
7028,217533,No Mapping,FN
7029,217534,No Mapping,FN
7030,217535,No Mapping,FN
7031,217507,No Mapping,TN
7032,217505,No Mapping,TN
7033,217475,No Mapping,TN
7034,217504,No Mapping,TN
7035,217476,No Mapping,TN
7036,217477,No Mapping,TN
7037,217480,No Mapping,TN
7038,217481,No Mapping,TN
7039,217482,No Mapping,TN
7040,217483,No Mapping,TN
7041,217484,No Mapping,TN
7042,217486,No Mapping,TN
7043,217487,No Mapping,TN
7044,217489,No Mapping,TN
7045,217491,No Mapping,TN
7046,217492,No Mapping,TN
7047,217493,No Mapping,TN
7048,217494,No Mapping,TN
7049,217495,No Mapping,TN
7050,217496,No Mapping,TN
7051,217497,No Mapping,TN
7052,217499,No Mapping,TN
7053,217500,No Mapping,TN
7054,217501,No Mapping,TN
7055,217503,No Mapping,TN
7056,217423,No Mapping,TN
7057,217422,No Mapping,TN
7058,217421,No Mapping,TN
7059,151832,No Mapping,TN
7060,152264,No Mapping,TN
7061,152512,No Mapping,TN
7062,152654,No Mapping,TN
7063,152706,No Mapping,TN
7064,156194,No Mapping,TN
7065,156818,No Mapping,TN
7066,157295,No Mapping,TN
7067,157527,No Mapping,TN
7068,158005,No Mapping,TN
7069,172077,No Mapping,TN
7070,172078,No Mapping,TN
7071,172079,No Mapping,TN
7072,172080,No Mapping,TN
7073,172081,No Mapping,TN
7074,172082,No Mapping,TN
7075,172083,No Mapping,TN
7076,172084,No Mapping,TN
7077,172085,No Mapping,TN
7078,172086,No Mapping,TN
7079,172087,No Mapping,TN
7080,172088,No Mapping,TN
7081,151991,No Mapping,TN
7082,151598,No Mapping,TN
7083,172090,No Mapping,TN
7084,151262,No Mapping,TN
7085,135213,No Mapping,TN
7086,135766,No Mapping,TN
7087,135878,No Mapping,TN
7088,136158,No Mapping,TN
7089,136866,No Mapping,TN
7090,137143,No Mapping,TN
7091,137586,No Mapping,TN
7092,138243,No Mapping,TN
7093,138517,No Mapping,TN
7094,138709,No Mapping,TN
7095,139100,No Mapping,TN
7096,139571,No Mapping,TN
7097,139673,No Mapping,TN
7098,139776,No Mapping,TN
7099,140086,No Mapping,TN
7100,140362,No Mapping,TN
7101,140496,No Mapping,TN
7102,141701,No Mapping,TN
7103,141886,No Mapping,TN
7104,142033,No Mapping,TN
7105,142208,No Mapping,TN
7106,172089,No Mapping,TN
7107,172091,No Mapping,TN
7108,217420,No Mapping,TN
7109,190528,No Mapping,TN
7110,214875,No Mapping,TN
7111,214876,No Mapping,TN
7112,214877,No Mapping,TN
7113,214878,No Mapping,TN
7114,214879,No Mapping,TN
7115,214880,No Mapping,TN
7116,214883,No Mapping,TN
7117,214884,No Mapping,TN
7118,214885,No Mapping,TN
7119,214886,No Mapping,TN
7120,214887,No Mapping,TN
7121,214888,No Mapping,TN
7122,214889,No Mapping,TN
7123,214891,No Mapping,TN
7124,214892,No Mapping,TN
7125,214894,No Mapping,TN
7126,214895,No Mapping,TN
7127,214934,No Mapping,TN
7128,214973,No Mapping,TN
7129,217418,No Mapping,TN
7130,217419,No Mapping,TN
7131,214874,No Mapping,TN
7132,190525,No Mapping,TN
7133,172092,No Mapping,TN
7134,190524,No Mapping,TN
7135,172093,No Mapping,TN
7136,172094,No Mapping,TN
7137,172095,No Mapping,TN
7138,172096,No Mapping,TN
7139,172097,No Mapping,TN
7140,172098,No Mapping,TN
7141,172099,No Mapping,TN
7142,172100,No Mapping,TN
7143,172102,No Mapping,TN
7144,172125,No Mapping,TN
7145,190494,No Mapping,TN
7146,190495,No Mapping,TN
7147,190496,No Mapping,TN
7148,190500,No Mapping,TN
7149,190501,No Mapping,TN
7150,190512,No Mapping,TN
7151,190517,No Mapping,TN
7152,190518,No Mapping,TN
7153,190519,No Mapping,TN
7154,190520,No Mapping,TN
7155,190522,No Mapping,TN
7156,21413,No Mapping,TN
7157,217465,critical AND race AND theory,TP
7158,217483,critical AND race AND theory,TP
7159,217466,critical AND race AND theory,TP
7160,217482,critical AND race AND theory,TP
7161,217469,critical AND race AND theory,TP
7162,217472,critical AND race AND theory,TP
7163,217475,No Mapping,FN
7164,217477,No Mapping,FN
7165,217470,No Mapping,FN
7166,217473,No Mapping,FN
7167,217468,No Mapping,FN
7168,217467,No Mapping,FN
7169,217480,No Mapping,FN
7170,139673,No Mapping,TN
7171,217487,No Mapping,FN
7172,214943,No Mapping,TN
7173,36650,No Mapping,TN
7174,110162,No Mapping,TN
7175,110156,No Mapping,TN
7176,217481,No Mapping,FN
7177,139571,No Mapping,TN
7178,85797,No Mapping,TN
7179,110127,No Mapping,TN
7180,110172,No Mapping,TN
7181,35776,No Mapping,TN
7182,151991,No Mapping,TN
7183,78171,No Mapping,TN
7184,110166,No Mapping,TN
7185,44993,No Mapping,TN
7186,190495,No Mapping,TN
7187,190528,No Mapping,TN
7188,172081,No Mapping,TN
7189,110175,No Mapping,TN
7190,21512,No Mapping,TN
7191,120637,No Mapping,TN
7192,42951,No Mapping,TN
7193,172088,No Mapping,TN
7194,110165,No Mapping,TN
7195,43849,No Mapping,TN
7196,217525,No Mapping,TN
7197,23878,No Mapping,TN
7198,217471,No Mapping,FN
7199,110171,No Mapping,TN
7200,46896,No Mapping,TN
7201,172091,No Mapping,TN
7202,217484,No Mapping,FN
7203,217486,No Mapping,FN
7204,80113,No Mapping,TN
7205,36979,No Mapping,TN
7206,190518,No Mapping,TN
7207,57382,No Mapping,TN
7208,172093,No Mapping,TN
7209,217474,No Mapping,FN
7210,80101,No Mapping,TN
7211,120631,No Mapping,TN
7212,217523,No Mapping,TN
7213,217476,No Mapping,FN
7214,110147,No Mapping,TN
7215,21485,No Mapping,TN
7216,172077,No Mapping,TN
7217,44040,No Mapping,TN
7218,190520,No Mapping,TN
7219,35723,No Mapping,TN
7220,80105,No Mapping,TN
7221,43672,No Mapping,TN
7222,156818,No Mapping,TN
7223,25227,No Mapping,TN
7224,23811,No Mapping,TN
7225,120630,No Mapping,TN
7226,57366,No Mapping,TN
7227,57380,No Mapping,TN
7228,110133,No Mapping,TN
7229,110160,No Mapping,TN
7230,21502,No Mapping,TN
7231,46560,No Mapping,TN
7232,214877,No Mapping,TN
7233,110164,No Mapping,TN
7234,21448,No Mapping,TN
7235,152264,No Mapping,TN
7236,80108,No Mapping,TN
7237,71336,No Mapping,TN
7238,25226,No Mapping,TN
7239,141886,No Mapping,TN
7240,57418,No Mapping,TN
7241,217516,No Mapping,TN
7242,217521,No Mapping,TN
7243,80096,No Mapping,TN
7244,49416,No Mapping,TN
7245,217462,No Mapping,TN
7246,217461,No Mapping,TN
7247,214876,No Mapping,TN
7248,217535,No Mapping,TN
7249,151832,No Mapping,TN
7250,172097,No Mapping,TN
7251,120629,No Mapping,TN
7252,172083,No Mapping,TN
7253,214895,No Mapping,TN
7254,217507,No Mapping,TN
7255,38952,No Mapping,TN
7256,57369,No Mapping,TN
7257,25225,No Mapping,TN
7258,217533,No Mapping,TN
7259,40754,No Mapping,TN
7260,80110,No Mapping,TN
7261,71343,No Mapping,TN
7262,190519,No Mapping,TN
7263,172125,No Mapping,TN
7264,217426,No Mapping,TN
7265,80100,No Mapping,TN
7266,120639,No Mapping,TN
7267,71335,No Mapping,TN
7268,110129,No Mapping,TN
7269,152706,No Mapping,TN
7270,57365,No Mapping,TN
7271,39516,No Mapping,TN
7272,37468,No Mapping,TN
7273,217534,No Mapping,TN
7274,46175,No Mapping,TN
7275,138517,No Mapping,TN
7276,71341,No Mapping,TN
7277,21504,No Mapping,TN
7278,47017,No Mapping,TN
7279,21455,No Mapping,TN
7280,110155,No Mapping,TN
7281,80097,No Mapping,TN
7282,48914,No Mapping,TN
7283,85799,No Mapping,TN
7284,217494,No Mapping,TN
7285,217499,No Mapping,TN
7286,217456,No Mapping,TN
7287,214891,No Mapping,TN
7288,39232,No Mapping,TN
7289,110161,No Mapping,TN
7290,85793,No Mapping,TN
7291,85880,No Mapping,TN
7292,37252,No Mapping,TN
7293,48388,No Mapping,TN
7294,172102,No Mapping,TN
7295,80092,No Mapping,TN
7296,110152,No Mapping,TN
7297,21508,No Mapping,TN
7298,71339,No Mapping,TN
7299,190494,No Mapping,TN
7300,140496,No Mapping,TN
7301,80098,No Mapping,TN
7302,80099,No Mapping,TN
7303,158005,No Mapping,TN
7304,217531,No Mapping,TN
7305,120628,No Mapping,TN
7306,71340,No Mapping,TN
7307,214883,No Mapping,TN
7308,217506,No Mapping,TN
7309,80112,No Mapping,TN
7310,110151,No Mapping,TN
7311,214934,No Mapping,TN
7312,21499,No Mapping,TN
7313,49458,No Mapping,TN
7314,120633,No Mapping,TN
7315,217526,No Mapping,TN
7316,217518,No Mapping,TN
7317,217528,No Mapping,TN
7318,110126,No Mapping,TN
7319,21509,No Mapping,TN
7320,78170,No Mapping,TN
7321,217532,No Mapping,TN
7322,48306,No Mapping,TN
7323,214875,No Mapping,TN
7324,217529,No Mapping,TN
7325,217489,No Mapping,TN
7326,217433,No Mapping,TN
7327,217492,No Mapping,TN
7328,217520,No Mapping,TN
7329,217491,No Mapping,TN
7330,217446,No Mapping,TN
7331,217454,No Mapping,TN
7332,217429,No Mapping,TN
7333,217439,No Mapping,TN
7334,217437,No Mapping,TN
7335,214879,No Mapping,TN
7336,110131,No Mapping,TN
7337,85806,No Mapping,TN
7338,85805,No Mapping,TN
7339,80111,No Mapping,TN
7340,80093,No Mapping,TN
7341,85798,No Mapping,TN
7342,85804,No Mapping,TN
7343,80109,No Mapping,TN
7344,80107,No Mapping,TN
7345,80094,No Mapping,TN
7346,80106,No Mapping,TN
7347,85825,No Mapping,TN
7348,80104,No Mapping,TN
7349,85803,No Mapping,TN
7350,85802,No Mapping,TN
7351,80103,No Mapping,TN
7352,85810,No Mapping,TN
7353,80102,No Mapping,TN
7354,85801,No Mapping,TN
7355,85807,No Mapping,TN
7356,217538,No Mapping,TN
7357,78169,No Mapping,TN
7358,71350,No Mapping,TN
7359,44928,No Mapping,TN
7360,44642,No Mapping,TN
7361,43447,No Mapping,TN
7362,43318,No Mapping,TN
7363,42970,No Mapping,TN
7364,40854,No Mapping,TN
7365,40617,No Mapping,TN
7366,40608,No Mapping,TN
7367,40543,No Mapping,TN
7368,39730,No Mapping,TN
7369,39520,No Mapping,TN
7370,39167,No Mapping,TN
7371,38658,No Mapping,TN
7372,36823,No Mapping,TN
7373,35996,No Mapping,TN
7374,35347,No Mapping,TN
7375,26536,No Mapping,TN
7376,23888,No Mapping,TN
7377,23884,No Mapping,TN
7378,23877,No Mapping,TN
7379,23872,No Mapping,TN
7380,22918,No Mapping,TN
7381,21511,No Mapping,TN
7382,21510,No Mapping,TN
7383,21506,No Mapping,TN
7384,21500,No Mapping,TN
7385,21489,No Mapping,TN
7386,21474,No Mapping,TN
7387,21454,No Mapping,TN
7388,47078,No Mapping,TN
7389,47403,No Mapping,TN
7390,47979,No Mapping,TN
7391,57377,No Mapping,TN
7392,71349,No Mapping,TN
7393,71348,No Mapping,TN
7394,71346,No Mapping,TN
7395,71345,No Mapping,TN
7396,71344,No Mapping,TN
7397,71342,No Mapping,TN
7398,71338,No Mapping,TN
7399,71337,No Mapping,TN
7400,57441,No Mapping,TN
7401,57410,No Mapping,TN
7402,57385,No Mapping,TN
7403,57379,No Mapping,TN
7404,57378,No Mapping,TN
7405,57376,No Mapping,TN
7406,48785,No Mapping,TN
7407,57375,No Mapping,TN
7408,57373,No Mapping,TN
7409,57372,No Mapping,TN
7410,57368,No Mapping,TN
7411,57364,No Mapping,TN
7412,57362,No Mapping,TN
7413,57360,No Mapping,TN
7414,50026,No Mapping,TN
7415,110135,No Mapping,TN
7416,49480,No Mapping,TN
7417,49198,No Mapping,TN
7418,48823,No Mapping,TN
7419,48813,No Mapping,TN
7420,49614,No Mapping,TN
7421,138339,No Mapping,TN
7422,110137,No Mapping,TN
7423,217440,No Mapping,TN
7424,217430,No Mapping,TN
7425,217431,No Mapping,TN
7426,217432,No Mapping,TN
7427,217434,No Mapping,TN
7428,217435,No Mapping,TN
7429,217436,No Mapping,TN
7430,217438,No Mapping,TN
7431,217441,No Mapping,TN
7432,217427,No Mapping,TN
7433,217442,No Mapping,TN
7434,217443,No Mapping,TN
7435,217444,No Mapping,TN
7436,217445,No Mapping,TN
